time,x_pos,y_pos,velocity,rotation
5.58191,4.15503,3.68908e-06,2,0
5.59101,4.13681,3.69701e-06,2,0
5.60012,4.1186,3.70454e-06,2,0
5.60924,4.10037,3.71168e-06,2,0
5.61835,4.08214,3.71843e-06,2,0
5.62747,4.06391,3.72479e-06,2,0
5.63659,4.04567,3.73077e-06,2,0
5.64571,4.02742,3.73636e-06,2,0
5.65483,4.00917,3.74158e-06,2,0
5.66396,3.99092,3.74641e-06,2,0
5.67309,3.97267,3.75087e-06,2,0
5.68222,3.9544,3.75496e-06,2,0
5.69135,3.93614,3.75868e-06,2,0
5.70048,3.91788,3.76204e-06,2,0
5.70962,3.89961,3.76503e-06,2,0
5.71875,3.88134,3.76765e-06,2,0
5.72789,3.86306,3.76992e-06,2,0
5.73703,3.84479,3.77184e-06,2,0
5.74616,3.82652,3.77339e-06,2,0
5.7553,3.80824,3.7746e-06,2,0
5.76444,3.78996,3.77546e-06,2,0
5.77358,3.77169,3.77598e-06,2,0
5.78272,3.75341,3.77615e-06,2,0
5.79186,3.73513,3.77598e-06,2,0
5.80099,3.71686,3.77547e-06,2,0
5.81013,3.69858,3.77463e-06,2,0
5.81927,3.68031,3.77345e-06,2,0
5.8284,3.66204,3.77195e-06,2,0
5.83754,3.64377,3.77012e-06,2,0
5.84667,3.6255,3.76796e-06,2,0
5.8558,3.60724,3.76548e-06,2,0
5.86493,3.58898,3.76268e-06,2,0
5.87406,3.57072,3.75957e-06,2,0
5.88319,3.55246,3.75614e-06,2,0
5.89231,3.53421,3.7524e-06,2,0
5.90144,3.51597,3.74835e-06,2,0
5.91056,3.49773,3.744e-06,2,0
5.91968,3.47949,3.73934e-06,2,0
5.92879,3.46126,3.73438e-06,2,0
5.93791,3.44303,3.72912e-06,2,0
5.94702,3.42481,3.72357e-06,2,0
5.95612,3.4066,3.71772e-06,2,0
5.96523,3.38839,3.71159e-06,2,0
5.97433,3.37019,3.70517e-06,2,0
5.98342,3.352,3.69846e-06,2,0
5.99252,3.33381,3.69147e-06,2,0
6.00161,3.31563,3.68419e-06,2,0
6.01069,3.29747,3.67665e-06,2,0
6.01977,3.2793,3.66883e-06,2,0
6.02885,3.26115,3.66073e-06,2,0
6.03792,3.24301,3.65237e-06,2,0
6.04699,3.22487,3.64374e-06,2,0
6.05605,3.20675,3.63484e-06,2,0
6.0651,3.18863,3.62569e-06,2,0
6.07416,3.17053,3.61628e-06,2,0
6.0832,3.15244,3.60661e-06,2,0
6.09225,3.13435,3.59668e-06,2,0
6.10128,3.11628,3.58651e-06,2,0
6.11031,3.09822,3.57609e-06,2,0
6.11933,3.08018,3.56542e-06,2,0
6.12835,3.06214,3.55451e-06,2,0
6.13736,3.04412,3.54336e-06,2,0
6.14637,3.02611,3.53197e-06,2,0
6.15537,3.00811,3.52035e-06,2,0
6.16436,2.99013,3.5085e-06,2,0
6.17334,2.97216,3.49641e-06,2,0
6.18232,2.95421,3.4841e-06,2,0
6.19129,2.93627,3.47156e-06,2,0
6.20025,2.91834,3.45881e-06,2,0
6.20921,2.90043,3.44583e-06,2,0
6.21815,2.88254,3.43264e-06,2,0
6.22709,2.86466,3.41923e-06,2,0
6.23603,2.84679,3.40561e-06,2,0
